dakika,istasyon_id,tuketim_adet
293,S23,0.2057
293,S24,0.2292
294,S1,0.3468
294,S2,0.2984
294,S3,0.3477
294,S4,0.3791
294,S5,0.2614
294,S6,0.3172
294,S7,0.3002
294,S8,0.2217
294,S9,0.3316
294,S10,0.1489
294,S11,0.2462
294,S12,0.2237
294,S13,0.5064
294,S14,0.1752
294,S15,0.3103
294,S16,0.3251
294,S17,0.2056
294,S18,0.2884
294,S19,0.3821
294,S20,0.3336
294,S21,0.2514
294,S22,0.4236
294,S23,0.2223
294,S24,0.339
295,S1,0.3918
295,S2,0.3746
295,S3,0.211
295,S4,0.2899
295,S5,0.1876
295,S6,0.1641
295,S7,0.3597
295,S8,0.1349
295,S9,0.32
295,S10,0.2151
295,S11,0.2412
295,S12,0.3116
295,S13,0.2714
295,S14,0.3715
295,S15,0.2838
295,S16,0.2627
295,S17,0.4369
295,S18,0.2304
295,S19,0.2748
295,S20,0.1916
295,S21,0.2071
295,S22,0.2924
295,S23,0.2041
295,S24,0.3292
296,S1,0.4131
296,S2,0.2767
296,S3,0.1533
296,S4,0.3234
296,S5,0.1053
296,S6,0.3034
296,S7,0.2814
296,S8,0.2237
296,S9,0.3999
296,S10,0.1485
296,S11,0.3233
296,S12,0.2131
296,S13,0.5177
296,S14,0.2781
296,S15,0.208
296,S16,0.455
296,S17,0.2586
296,S18,0.1941
296,S19,0.3015
296,S20,0.2643
296,S21,0.2748
296,S22,0.184
296,S23,0.2009
296,S24,0.3937
297,S1,0.3809
297,S2,0.3786
297,S3,0.2463
297,S4,0.321
297,S5,0.2237
297,S6,0.289
297,S7,0.3227
297,S8,0.239
297,S9,0.2753
297,S10,0.1609
297,S11,0.2385
297,S12,0.2965
297,S13,0.1364
297,S14,0.3237
297,S15,0.2517
297,S16,0.2655
297,S17,0.3009
297,S18,0.2555
297,S19,0.3726
297,S20,0.1252
297,S21,0.2759
297,S22,0.2557
297,S23,0.2275
297,S24,0.4019
298,S1,0.3024
298,S2,0.3396
298,S3,0.2307
298,S4,0.1952
298,S5,0.2467
298,S6,0.2394
298,S7,0.2902
298,S8,0.1992
298,S9,0.3339
298,S10,0.1812
298,S11,0.2959
298,S12,0.1708
298,S13,0.3264
298,S14,0.293
298,S15,0.3449
298,S16,0.3909
298,S17,0.3448
298,S18,0.2351
298,S19,0.3011
298,S20,0.2535
298,S21,0.2094
298,S22,0.3362
298,S23,0.255
298,S24,0.3752
299,S1,0.4537
299,S2,0.2421
299,S3,0.2293
299,S4,0.285
299,S5,0.2126
299,S6,0.263
299,S7,0.4011
299,S8,0.1763
299,S9,0.3194
299,S10,0.2085
299,S11,0.1565
299,S12,0.3323
299,S13,0.3616
299,S14,0.1785
299,S15,0.2579
299,S16,0.4027
299,S17,0.2787
299,S18,0.2796
299,S19,0.3832
299,S20,0.2826
299,S21,0.2362
299,S22,0.2937
299,S23,0.271
299,S24,0.2465
300,S1,0.3769
300,S2,0.3039
300,S3,0.2907
300,S4,0.2771
300,S5,0.1303
300,S6,0.2922
300,S7,0.3697
300,S8,0.2812
300,S9,0.2362
300,S10,0.2257
300,S11,0.3929
300,S12,0.2157
300,S13,0.2844
300,S14,0.2756
300,S15,0.2507
300,S16,0.4451
300,S17,0.2498
300,S18,0.3059
300,S19,0.259
300,S20,0.1739
300,S21,0.2646
300,S22,0.1635
300,S23,0.1918
300,S24,0.5682
301,S1,0.3658
301,S2,0.2328
301,S3,0.2471
301,S4,0.3299
301,S5,0.2064
301,S6,0.3209
301,S7,0.2773
301,S8,0.2898
301,S9,0.3322
301,S10,0.21
301,S11,0.2332
301,S12,0.2934
301,S13,0.3636
301,S14,0.3167
301,S15,0.2033
301,S16,0.3202
301,S17,0.3223
301,S18,0.2126
301,S19,0.2764
301,S20,0.2324
301,S21,0.247
301,S22,0.2623
301,S23,0.1953
301,S24,0.3511
302,S1,0.2261
302,S2,0.2117
302,S3,0.2668
302,S4,0.2842
302,S5,0.2423
302,S6,0.3381
302,S7,0.4003
302,S8,0.2955
302,S9,0.3114
302,S10,0.2071
302,S11,0.2355
302,S12,0.3478
302,S13,0.5354
302,S14,0.3007
302,S15,0.2693
302,S16,0.5087
302,S17,0.275
302,S18,0.2027
302,S19,0.3916
302,S20,0.2709
302,S21,0.2246
302,S22,0.2499
302,S23,0.1313
302,S24,0.3665
303,S1,0.433
303,S2,0.2865
303,S3,0.3218
303,S4,0.2864
303,S5,0.1578
303,S6,0.2795
303,S7,0.3442
303,S8,0.25
303,S9,0.2676
303,S10,0.2335
303,S11,0.3716
303,S12,0.2315
303,S13,0.4791
303,S14,0.2366
303,S15,0.3038
303,S16,0.4838
303,S17,0.3323
303,S18,0.2326
303,S19,0.1364
303,S20,0.2324
303,S21,0.1895
303,S22,0.2413
303,S23,0.2049
303,S24,0.3207
304,S1,0.3062
304,S2,0.2365
304,S3,0.2142
304,S4,0.4081
304,S5,0.1736
304,S6,0.2542
304,S7,0.318
304,S8,0.2314
304,S9,0.3456
304,S10,0.0717
304,S11,0.3212
304,S12,0.3004
304,S13,0.3028
304,S14,0.2417
304,S15,0.2275
304,S16,0.3395
304,S17,0.296
304,S18,0.1425
304,S19,0.2588
304,S20,0.3488
304,S21,0.1764
304,S22,0.3746
304,S23,0.2142
304,S24,0.2234
305,S1,0.4133
305,S2,0.2929
305,S3,0.2272
305,S4,0.3497
305,S5,0.219
305,S6,0.3234
305,S7,0.4325
305,S8,0.2344
305,S9,0.2295
305,S10,0.166
305,S11,0.4236
305,S12,0.2671
305,S13,0.565
305,S14,0.3837
305,S15,0.2621
305,S16,0.4241
305,S17,0.2813
305,S18,0.1522
305,S19,0.3345
305,S20,0.3312
305,S21,0.1907
305,S22,0.3247
305,S23,0.2341
305,S24,0.2863
306,S1,0.3336
306,S2,0.2389
306,S3,0.2089
306,S4,0.2475
306,S5,0.164
306,S6,0.3638
306,S7,0.2859
306,S8,0.2221
306,S9,0.2848
306,S10,0.2266
306,S11,0.3366
306,S12,0.2737
306,S13,0.4068
306,S14,0.2861
306,S15,0.1904
306,S16,0.5555
306,S17,0.2403
306,S18,0.2643
306,S19,0.404
306,S20,0.2371
306,S21,0.2616
306,S22,0.3459
306,S23,0.2691
306,S24,0.3171
307,S1,0.2724
307,S2,0.2697
307,S3,0.2604
307,S4,0.3372
307,S5,0.1843
307,S6,0.1751
307,S7,0.3829
307,S8,0.3021
307,S9,0.3461
307,S10,0.2057
307,S11,0.2972
307,S12,0.2519
307,S13,0.4548
307,S14,0.3237
307,S15,0.2344
307,S16,0.3363
307,S17,0.2692
307,S18,0.248
307,S19,0.3123
307,S20,0.2834
307,S21,0.2357
307,S22,0.35
307,S23,0.2513
307,S24,0.3555
308,S1,0.2708
308,S2,0.2793
308,S3,0.2522
308,S4,0.2109
308,S5,0.2555
308,S6,0.2914
308,S7,0.3767
308,S8,0.2758
308,S9,0.2768
308,S10,0.2044
308,S11,0.2608
308,S12,0.2247
308,S13,0.3241
308,S14,0.3999
308,S15,0.2312
308,S16,0.456
308,S17,0.1771
308,S18,0.2884
308,S19,0.4035
308,S20,0.2719
308,S21,0.2068
308,S22,0.324
308,S23,0.2916
308,S24,0.2266
309,S1,0.424
309,S2,0.2453
309,S3,0.249
309,S4,0.3168
309,S5,0.1829
309,S6,0.2827
309,S7,0.2706
309,S8,0.2613
309,S9,0.203
309,S10,0.2031
309,S11,0.2493
309,S12,0.1787
309,S13,0.3988
309,S14,0.2066
309,S15,0.252
309,S16,0.2862
309,S17,0.3095
309,S18,0.1902
309,S19,0.3033
309,S20,0.2823
309,S21,0.1832
309,S22,0.2965
309,S23,0.1394
309,S24,0.3942
310,S1,0.4961
310,S2,0.4675
310,S3,0.2546
310,S4,0.3859
310,S5,0.1288
310,S6,0.3685
310,S7,0.4043
310,S8,0.1957
310,S9,0.395
310,S10,0.174
310,S11,0.2422
310,S12,0.2555
310,S13,0.3018
310,S14,0.3613
310,S15,0.1972
310,S16,0.316
310,S17,0.2318
310,S18,0.2688
310,S19,0.2922
310,S20,0.1948
310,S21,0.1904
310,S22,0.2981
310,S23,0.1528
310,S24,0.2694
311,S1,0.5215
311,S2,0.2484
311,S3,0.2338
311,S4,0.3089
311,S5,0.1831
311,S6,0.3185
311,S7,0.4164
311,S8,0.2034
311,S9,0.2384
311,S10,0.2301
311,S11,0.2616
311,S12,0.3141
311,S13,0.2112
311,S14,0.3117
311,S15,0.3459
311,S16,0.3717
311,S17,0.2706
311,S18,0.2471
311,S19,0.2961
311,S20,0.25
311,S21,0.202
311,S22,0.2624
311,S23,0.2492
311,S24,0.3823
312,S1,0.385
312,S2,0.3485
312,S3,0.2368
312,S4,0.2817
312,S5,0.1759
312,S6,0.2834
312,S7,0.2759
312,S8,0.195
312,S9,0.284
312,S10,0.2612
312,S11,0.1187
312,S12,0.225
312,S13,0.5156
312,S14,0.3073
312,S15,0.2877
312,S16,0.408
312,S17,0.2455
312,S18,0.1287
312,S19,0.347
312,S20,0.2253
312,S21,0.182
312,S22,0.2701
312,S23,0.2698
312,S24,0.5183
313,S1,0.3826
313,S2,0.2721
313,S3,0.1911
313,S4,0.3646
313,S5,0.2713
313,S6,0.2693
313,S7,0.1835
313,S8,0.2457
313,S9,0.3791
313,S10,0.1252
313,S11,0.2761
313,S12,0.2544
313,S13,0.3777
313,S14,0.2526
313,S15,0.3008
313,S16,0.3677
313,S17,0.1992
313,S18,0.1377
313,S19,0.4174
313,S20,0.2996
313,S21,0.2205
313,S22,0.2736
313,S23,0.1788
313,S24,0.2747
314,S1,0.335
314,S2,0.1728
314,S3,0.2132
314,S4,0.3126
314,S5,0.2244
314,S6,0.2811
314,S7,0.4056
314,S8,0.2751
314,S9,0.3837
314,S10,0.2006
314,S11,0.2673
314,S12,0.1876
314,S13,0.4401
314,S14,0.4008
314,S15,0.2671
314,S16,0.5534
314,S17,0.1969
314,S18,0.1795
314,S19,0.3903
314,S20,0.2808
314,S21,0.2736
314,S22,0.2991
314,S23,0.1653
314,S24,0.335
315,S1,0.2543
315,S2,0.2323
315,S3,0.2986
315,S4,0.3915
315,S5,0.2145
315,S6,0.1858
315,S7,0.3249
315,S8,0.1636
315,S9,0.3912
315,S10,0.1619
315,S11,0.2088
315,S12,0.2347
315,S13,0.3343
315,S14,0.389
315,S15,0.2133
315,S16,0.2881
315,S17,0.1613
315,S18,0.2319
315,S19,0.2959
315,S20,0.1905
315,S21,0.2682
315,S22,0.34
315,S23,0.1989
315,S24,0.4455
316,S1,0.4153
316,S2,0.2506
316,S3,0.198
316,S4,0.3879
316,S5,0.2159
316,S6,0.293
316,S7,0.2907
316,S8,0.243
316,S9,0.2688
316,S10,0.1796
316,S11,0.3438
316,S12,0.2025
316,S13,0.2627
316,S14,0.2368
316,S15,0.2997
316,S16,0.4204
316,S17,0.276
316,S18,0.2096
316,S19,0.3657
316,S20,0.2214
316,S21,0.2299
316,S22,0.2561
316,S23,0.1641
316,S24,0.3054
317,S1,0.3391
317,S2,0.2971
317,S3,0.2618
317,S4,0.0874
317,S5,0.1677
317,S6,0.2611
317,S7,0.4554
317,S8,0.1699
317,S9,0.327
317,S10,0.2382
317,S11,0.1966
317,S12,0.2517
317,S13,0.3218
317,S14,0.2697
317,S15,0.2098
317,S16,0.3415
317,S17,0.4376
317,S18,0.2727
317,S19,0.4068
317,S20,0.2929
317,S21,0.1471
317,S22,0.3237
317,S23,0.2429
317,S24,0.2903
318,S1,0.4375
318,S2,0.3423
318,S3,0.3426
318,S4,0.3055
318,S5,0.1561
318,S6,0.2628
318,S7,0.4505
318,S8,0.1374
318,S9,0.1857
318,S10,0.1866
318,S11,0.2431
318,S12,0.2337
318,S13,0.4558
318,S14,0.2668
318,S15,0.1563
318,S16,0.5636
318,S17,0.2268
318,S18,0.1839
318,S19,0.4069
318,S20,0.2462
318,S21,0.2139
318,S22,0.329
318,S23,0.2433
318,S24,0.3267
319,S1,0.4781
319,S2,0.1719
319,S3,0.288
319,S4,0.2774
319,S5,0.2549
319,S6,0.2914
319,S7,0.3029
319,S8,0.2454
319,S9,0.3732
319,S10,0.2069
319,S11,0.2117
319,S12,0.2107
319,S13,0.383
319,S14,0.2975
319,S15,0.2875
319,S16,0.2388
319,S17,0.3023
319,S18,0.2198
319,S19,0.2774
319,S20,0.2271
319,S21,0.2074
319,S22,0.0839
319,S23,0.1719
319,S24,0.2887
320,S1,0.4057
320,S2,0.2517
320,S3,0.2392
320,S4,0.4362
320,S5,0.2398
320,S6,0.3345
320,S7,0.315
320,S8,0.2402
320,S9,0.3019
320,S10,0.1761
320,S11,0.2885
320,S12,0.2055
320,S13,0.4978
320,S14,0.2904
320,S15,0.2809
320,S16,0.5164
320,S17,0.3418
320,S18,0.1676
320,S19,0.363
320,S20,0.312
320,S21,0.2553
320,S22,0.2332
320,S23,0.1737
320,S24,0.4196
321,S1,0.3108
321,S2,0.282
321,S3,0.3288
321,S4,0.3301
321,S5,0.1709
321,S6,0.2336
321,S7,0.3733
321,S8,0.1589
321,S9,0.301
321,S10,0.1956
321,S11,0.336
321,S12,0.2645
321,S13,0.3286
321,S14,0.3707
321,S15,0.235
321,S16,0.3011
321,S17,0.2736
321,S18,0.3004
321,S19,0.3443
321,S20,0.2673
321,S21,0.2876
321,S22,0.2141
321,S23,0.1486
321,S24,0.2369
322,S1,0.394
322,S2,0.31
322,S3,0.3271
322,S4,0.3496
322,S5,0.1838
322,S6,0.2834
322,S7,0.3582
322,S8,0.1442
322,S9,0.4883
322,S10,0.2024
322,S11,0.2779
322,S12,0.262
322,S13,0.4377
322,S14,0.2916
322,S15,0.2184
322,S16,0.448
322,S17,0.3052
322,S18,0.1955
322,S19,0.4279
322,S20,0.2823
322,S21,0.2483
322,S22,0.3835
322,S23,0.2009
322,S24,0.3722
323,S1,0.4261
323,S2,0.2565
323,S3,0.2527
323,S4,0.3417
323,S5,0.1618
323,S6,0.4147
323,S7,0.2515
323,S8,0.1604
323,S9,0.3999
323,S10,0.2095
323,S11,0.2119
323,S12,0.2617
323,S13,0.4959
323,S14,0.2982
323,S15,0.3799
323,S16,0.2621
323,S17,0.3226
323,S18,0.2878
323,S19,0.3928
323,S20,0.2558
323,S21,0.2041
323,S22,0.3266
323,S23,0.2326
323,S24,0.3922
324,S1,0.4429
324,S2,0.2389
324,S3,0.2386
324,S4,0.2707
324,S5,0.1846
324,S6,0.3409
324,S7,0.3576
324,S8,0.3296
324,S9,0.3289
324,S10,0.1855
324,S11,0.2723
324,S12,0.2036
324,S13,0.3789
324,S14,0.3677
324,S15,0.2557
324,S16,0.3365
324,S17,0.2309
324,S18,0.2123
324,S19,0.3383
324,S20,0.3303
324,S21,0.1586
324,S22,0.2808
324,S23,0.2058
324,S24,0.2216
325,S1,0.3055
325,S2,0.2592
325,S3,0.2102
325,S4,0.3461
325,S5,0.1936
325,S6,0.2519
325,S7,0.38
325,S8,0.2913
325,S9,0.4205
325,S10,0.1128
325,S11,0.2974
325,S12,0.225
325,S13,0.3952
325,S14,0.2761
325,S15,0.2559
325,S16,0.4121
325,S17,0.2505
325,S18,0.1915
325,S19,0.3034
325,S20,0.2792
325,S21,0.2426
325,S22,0.3512
325,S23,0.1802
325,S24,0.3699
326,S1,0.4373
326,S2,0.3699
326,S3,0.2471
326,S4,0.3186
326,S5,0.2076
326,S6,0.2182
326,S7,0.3364
326,S8,0.2489
326,S9,0.3573
326,S10,0.1734
326,S11,0.2783
326,S12,0.1948
326,S13,0.4373
326,S14,0.2953
326,S15,0.2362
326,S16,0.3711
326,S17,0.2798
326,S18,0.2124
326,S19,0.3772
326,S20,0.2456
326,S21,0.2857
326,S22,0.3879
326,S23,0.1643
326,S24,0.3549
327,S1,0.319
327,S2,0.2804
327,S3,0.3501
327,S4,0.3128
327,S5,0.2144
327,S6,0.314
327,S7,0.28
327,S8,0.1796
327,S9,0.2403
327,S10,0.1508
327,S11,0.1147
327,S12,0.2587
327,S13,0.5408
327,S14,0.3089
327,S15,0.1792
327,S16,0.3486
327,S17,0.2573
327,S18,0.1858
327,S19,0.3907
327,S20,0.3099
327,S21,0.1666
327,S22,0.3435
327,S23,0.2611
327,S24,0.4832
328,S1,0.5768
328,S2,0.2459
328,S3,0.3912
328,S4,0.3097
328,S5,0.1763
328,S6,0.3019
328,S7,0.3093
328,S8,0.234
328,S9,0.2331
328,S10,0.1746
328,S11,0.3352
328,S12,0.2307
328,S13,0.3942
328,S14,0.3285
328,S15,0.3085
328,S16,0.2676
328,S17,0.3165
328,S18,0.2208
328,S19,0.3444
328,S20,0.3232
328,S21,0.1649
328,S22,0.2392
328,S23,0.1226
328,S24,0.3116
329,S1,0.4642
329,S2,0.2928
329,S3,0.183
329,S4,0.301
329,S5,0.1405
329,S6,0.2196
329,S7,0.3772
329,S8,0.1658
329,S9,0.3871
329,S10,0.1807
329,S11,0.2712
329,S12,0.2203
329,S13,0.4426
329,S14,0.347
329,S15,0.2668
329,S16,0.4452
329,S17,0.2713
329,S18,0.2586
329,S19,0.3108
329,S20,0.2668
329,S21,0.2048
329,S22,0.2726
329,S23,0.1724
329,S24,0.3827
330,S1,0.4628
330,S2,0.3703
330,S3,0.1872
330,S4,0.4193
330,S5,0.1873
330,S6,0.3174
330,S7,0.2866
330,S8,0.2228
330,S9,0.3365
330,S10,0.1289
330,S11,0.2991
330,S12,0.2961
330,S13,0.3699
330,S14,0.3816
330,S15,0.2405
330,S16,0.468
330,S17,0.1576
330,S18,0.3462
330,S19,0.433
330,S20,0.2515
330,S21,0.1312
330,S22,0.3173
330,S23,0.1422
330,S24,0.3811
331,S1,0.3968
331,S2,0.2435
331,S3,0.306
331,S4,0.387
331,S5,0.239
331,S6,0.2838
331,S7,0.2509
331,S8,0.259
331,S9,0.2995
331,S10,0.1324
331,S11,0.3388
331,S12,0.3313
331,S13,0.3802
331,S14,0.4295
331,S15,0.2546
331,S16,0.3696
331,S17,0.2476
331,S18,0.3097
331,S19,0.2813
331,S20,0.3059
331,S21,0.1924
331,S22,0.2724
331,S23,0.2412
331,S24,0.3234
332,S1,0.337
332,S2,0.368
332,S3,0.3299
332,S4,0.3763
332,S5,0.1738
332,S6,0.2544
332,S7,0.3556
332,S8,0.2306
332,S9,0.2541
332,S10,0.2098
332,S11,0.2712
332,S12,0.1533
332,S13,0.3121
332,S14,0.2698
332,S15,0.2464
332,S16,0.5511
332,S17,0.2968
332,S18,0.1941
332,S19,0.348
332,S20,0.2479
332,S21,0.2307
332,S22,0.3348
332,S23,0.2484
332,S24,0.3483
333,S1,0.4869
333,S2,0.3545
333,S3,0.2146
333,S4,0.4807
333,S5,0.2131
333,S6,0.236
333,S7,0.4657
333,S8,0.3067
333,S9,0.3146
333,S10,0.1649
333,S11,0.2575
333,S12,0.2667
333,S13,0.4813
333,S14,0.3342
333,S15,0.2551
333,S16,0.5198
333,S17,0.2656
333,S18,0.2814
333,S19,0.3141
333,S20,0.2897
333,S21,0.2117
333,S22,0.2966
333,S23,0.1849
333,S24,0.4441
334,S1,0.3129
334,S2,0.2556
334,S3,0.356
334,S4,0.3985
334,S5,0.1046
334,S6,0.2513
334,S7,0.2232
334,S8,0.1755
334,S9,0.1179
334,S10,0.1783
334,S11,0.2058
334,S12,0.2361
334,S13,0.2587
334,S14,0.305
334,S15,0.2293
334,S16,0.5202
334,S17,0.3633
334,S18,0.27
334,S19,0.3116
334,S20,0.3726
334,S21,0.1494
334,S22,0.2158
334,S23,0.1966
334,S24,0.5078
335,S1,0.3518
335,S2,0.289
335,S3,0.1779
335,S4,0.3964
335,S5,0.2381
335,S6,0.328
335,S7,0.306
335,S8,0.186
335,S9,0.2348
335,S10,0.1864
335,S11,0.209
335,S12,0.1784
335,S13,0.3509
335,S14,0.2707
335,S15,0.2231
335,S16,0.4373
335,S17,0.2878
335,S18,0.2199
335,S19,0.3455
335,S20,0.2138
335,S21,0.2212
335,S22,0.309
335,S23,0.1399
335,S24,0.4197
336,S1,0.302
336,S2,0.3054
336,S3,0.3082
336,S4,0.395
336,S5,0.2014
336,S6,0.2628
336,S7,0.4163
336,S8,0.2459
336,S9,0.2775
336,S10,0.1542
336,S11,0.1561
336,S12,0.2405
336,S13,0.377
336,S14,0.3682
336,S15,0.268
336,S16,0.5067
336,S17,0.2438
336,S18,0.2864
336,S19,0.2981
336,S20,0.3081
336,S21,0.1535
336,S22,0.3141
336,S23,0.1206
336,S24,0.3313
337,S1,0.399
337,S2,0.2687
337,S3,0.1975
337,S4,0.3897
337,S5,0.1959
337,S6,0.2556
337,S7,0.3529
337,S8,0.3309
337,S9,0.3897
337,S10,0.226
337,S11,0.2899
337,S12,0.2411
337,S13,0.1996
337,S14,0.2593
337,S15,0.226
337,S16,0.25
337,S17,0.2177
337,S18,0.1409
337,S19,0.3308
337,S20,0.3103
337,S21,0.2646
337,S22,0.3249
337,S23,0.1615
337,S24,0.2148
338,S1,0.2378
338,S2,0.2239
338,S3,0.2056
338,S4,0.3227
338,S5,0.1594
338,S6,0.3025
338,S7,0.3337
338,S8,0.2171
338,S9,0.3889
338,S10,0.1401
338,S11,0.289
338,S12,0.2327
338,S13,0.3578
338,S14,0.3531
338,S15,0.294
338,S16,0.3243
338,S17,0.273
338,S18,0.2465
338,S19,0.3151
338,S20,0.2979
338,S21,0.2289
338,S22,0.41
338,S23,0.1388
338,S24,0.3414
339,S1,0.3
339,S2,0.3362
339,S3,0.1691
339,S4,0.3564
339,S5,0.1748
339,S6,0.2417
339,S7,0.2487
339,S8,0.1965
339,S9,0.3854
339,S10,0.1824
339,S11,0.3001
339,S12,0.311
339,S13,0.4036
339,S14,0.2665
339,S15,0.2734
339,S16,0.3565
339,S17,0.2547
339,S18,0.1624
339,S19,0.3951
339,S20,0.2461
339,S21,0.2246
339,S22,0.2378
339,S23,0.2174
339,S24,0.2967
340,S1,0.3563
340,S2,0.3527
340,S3,0.2895
340,S4,0.3319
340,S5,0.1293
340,S6,0.4529
340,S7,0.4722
340,S8,0.248
340,S9,0.269
340,S10,0.1792
340,S11,0.2377
340,S12,0.2923
340,S13,0.4035
340,S14,0.253
340,S15,0.2265
340,S16,0.4897
340,S17,0.374
340,S18,0.3047
340,S19,0.3838
340,S20,0.2532
340,S21,0.0762
340,S22,0.3178
340,S23,0.1999
340,S24,0.3598
341,S1,0.3706
341,S2,0.2204
341,S3,0.2779
341,S4,0.3755
341,S5,0.2273
341,S6,0.337
341,S7,0.3923
341,S8,0.1989
341,S9,0.3122
341,S10,0.1867
341,S11,0.2724
341,S12,0.2799
341,S13,0.4327
341,S14,0.4246
341,S15,0.3603
341,S16,0.4064
341,S17,0.0659
341,S18,0.2911
341,S19,0.2973
341,S20,0.2239
341,S21,0.1994
341,S22,0.2732
341,S23,0.2245
341,S24,0.2408
342,S1,0.2876
342,S2,0.3206
342,S3,0.2811
342,S4,0.3761
342,S5,0.1685
342,S6,0.2279
342,S7,0.3145
342,S8,0.2271
342,S9,0.4107
342,S10,0.1083
342,S11,0.2549
342,S12,0.1711
342,S13,0.2567
342,S14,0.358
342,S15,0.2772
342,S16,0.436
342,S17,0.3355
342,S18,0.2109
342,S19,0.3045
342,S20,0.3832
342,S21,0.206
342,S22,0.3441
342,S23,0.2003
342,S24,0.2206
343,S1,0.2167
343,S2,0.2653
343,S3,0.3028
343,S4,0.3859
343,S5,0.2366
343,S6,0.2274
343,S7,0.4631
343,S8,0.1749
343,S9,0.3301
343,S10,0.183
343,S11,0.2574
343,S12,0.2958
343,S13,0.3293
343,S14,0.219
343,S15,0.251
343,S16,0.368
343,S17,0.4747
343,S18,0.2649
343,S19,0.306
343,S20,0.2103
343,S21,0.1352
343,S22,0.2385
343,S23,0.2046
343,S24,0.4499
344,S1,0.4489
344,S2,0.3137
344,S3,0.2338
344,S4,0.3513
344,S5,0.1793
344,S6,0.3807
344,S7,0.3368
344,S8,0.2129
344,S9,0.1763
344,S10,0.1762
344,S11,0.3113
344,S12,0.1835
344,S13,0.3258
344,S14,0.3476
344,S15,0.1762
344,S16,0.4846
344,S17,0.2532
344,S18,0.2152
344,S19,0.2584
344,S20,0.2868
344,S21,0.3233
344,S22,0.3469
344,S23,0.1654
344,S24,0.4295
345,S1,0.3434
345,S2,0.3825
345,S3,0.2903
345,S4,0.1371
345,S5,0.1598
345,S6,0.3368
345,S7,0.3606
345,S8,0.1723
345,S9,0.2765
345,S10,0.1134
345,S11,0.262
345,S12,0.3365
345,S13,0.445
345,S14,0.4314
345,S15,0.2941
345,S16,0.4822
345,S17,0.3952
345,S18,0.2509
345,S19,0.3209
345,S20,0.3217
345,S21,0.2797
345,S22,0.2712
345,S23,0.1711
345,S24,0.3597
346,S1,0.4276
346,S2,0.3479
346,S3,0.1788
346,S4,0.4608
346,S5,0.1744
346,S6,0.2683
346,S7,0.2868
346,S8,0.3336
346,S9,0.332
346,S10,0.1521
346,S11,0.3127
346,S12,0.2692
346,S13,0.3689
346,S14,0.3504
346,S15,0.2087
346,S16,0.3606
346,S17,0.1694
346,S18,0.1715
346,S19,0.4538
346,S20,0.3542
346,S21,0.2195
346,S22,0.3998
346,S23,0.1936
346,S24,0.333
347,S1,0.3708
347,S2,0.2925
347,S3,0.2392
347,S4,0.4096
347,S5,0.206
347,S6,0.3237
347,S7,0.4222
347,S8,0.2335
347,S9,0.2552
347,S10,0.1337
347,S11,0.2746
347,S12,0.2253
347,S13,0.39
347,S14,0.299
347,S15,0.3792
347,S16,0.2936
347,S17,0.1706
347,S18,0.2488
347,S19,0.3082
347,S20,0.2835
347,S21,0.242
347,S22,0.377
347,S23,0.1397
347,S24,0.311
348,S1,0.3981
348,S2,0.3462
348,S3,0.3597
348,S4,0.397
348,S5,0.1977
348,S6,0.2329
348,S7,0.3105
348,S8,0.191
348,S9,0.3582
348,S10,0.1928
348,S11,0.1961
348,S12,0.213
348,S13,0.4506
348,S14,0.3211
348,S15,0.2784
348,S16,0.4306
348,S17,0.3755
348,S18,0.2443
348,S19,0.3076
348,S20,0.2178
348,S21,0.2275
348,S22,0.1536
348,S23,0.1926
348,S24,0.3356
349,S1,0.2666
349,S2,0.2443
349,S3,0.2905
349,S4,0.3487
349,S5,0.2041
349,S6,0.3007
349,S7,0.3565
349,S8,0.2705
349,S9,0.3245
349,S10,0.1299
349,S11,0.3536
349,S12,0.2506
349,S13,0.3382
349,S14,0.2248
349,S15,0.2698
349,S16,0.3906
349,S17,0.3725
349,S18,0.2172
349,S19,0.2775
349,S20,0.3144
349,S21,0.2568
349,S22,0.3101
349,S23,0.2271
349,S24,0.3474
350,S1,0.3838
350,S2,0.3699
350,S3,0.2813
350,S4,0.322
350,S5,0.2541
350,S6,0.1493
350,S7,0.4936
350,S8,0.1427
350,S9,0.277
350,S10,0.1818
350,S11,0.2589
350,S12,0.2803
350,S13,0.3022
350,S14,0.3156
350,S15,0.2211
350,S16,0.4236
350,S17,0.2797
350,S18,0.2377
350,S19,0.2967
350,S20,0.2395
350,S21,0.2291
350,S22,0.3566
350,S23,0.1761
350,S24,0.2892
351,S1,0.4117
351,S2,0.298
351,S3,0.2915
351,S4,0.2729
351,S5,0.1288
351,S6,0.2531
351,S7,0.2964
351,S8,0.2133
351,S9,0.2763
351,S10,0.2105
351,S11,0.2513
351,S12,0.2404
351,S13,0.3954
351,S14,0.3117
351,S15,0.2488
351,S16,0.4408
351,S17,0.2382
351,S18,0.2986
351,S19,0.3176
351,S20,0.1967
351,S21,0.2248
351,S22,0.2489
351,S23,0.2266
351,S24,0.5047
352,S1,0.309
352,S2,0.3199
352,S3,0.1622
352,S4,0.3636
352,S5,0.1646
352,S6,0.2479
352,S7,0.2729
352,S8,0.2484
352,S9,0.3805
352,S10,0.1842
352,S11,0.2206
352,S12,0.3075
352,S13,0.3258
352,S14,0.1703
352,S15,0.2729
352,S16,0.3116
352,S17,0.3394
352,S18,0.2155
